,instance,execution,initial_construction_time,local_search_time,total_time,z_value
31,10,2,6.38000201433897e-05,6.062818099977449,6.062881899997592,615.4190101525332
32,10,3,4.740001168102026e-05,4.5908079000073485,4.5908553000190295,666.368191690503
33,11,1,5.570001667365432e-05,6.389030800026376,6.3890865000430495,463.6390578103628
34,11,2,5.5800017435103655e-05,4.96692619996611,4.966981999983545,566.7705142744618
35,11,3,6.930000381544232e-05,5.108420799952,5.108490099955816,521.2424579584302
36,12,1,7.409998215734959e-05,4.218800600036047,4.218874700018205,701.800379953873
37,12,2,3.950000973418355e-05,7.014024100033566,7.0140636000433005,631.436451905288
38,12,3,4.9499969463795424e-05,7.381234499975108,7.381283999944571,618.0551543603333
39,13,1,4.7600013203918934e-05,6.20226490002824,6.202312500041444,680.2644089403972
40,13,2,5.8999983593821526e-05,5.109632999985479,5.109691999969073,713.6749095670672
41,13,3,0.00011070002801716328,8.034251199977007,8.034361900005024,636.158412195962
42,14,1,4.819995956495404e-05,5.830376999976579,5.830425199936144,656.3550162624308
43,14,2,4.549999721348286e-05,4.067269599996507,4.067315099993721,646.5904321184439
44,14,3,3.4699973184615374e-05,9.628664600022603,9.628699299995787,628.6181370535568
45,15,1,5.8399979025125504e-05,4.843742700002622,4.843801099981647,581.715611884688
46,15,2,4.369998350739479e-05,5.921606600051746,5.921650300035253,556.9951036691743
47,15,3,4.6900007873773575e-05,7.9366843000170775,7.936731200024951,578.5028590918736
48,16,1,0.00021600001491606236,87.7439775999519,87.74419359996682,850.4742232905235
49,16,2,0.00010599999222904444,61.04555270000128,61.04565869999351,820.3075891532912
50,16,3,7.389998063445091e-05,67.6054548000102,67.60552869999083,890.8089815353735
51,17,1,0.00026619998971000314,71.66890489996877,71.66917109995848,869.8573980074796
52,17,2,0.000501300033647567,76.62716000003275,76.62766130006639,811.4948095980382
53,17,3,0.0003577999887056649,70.25712950003799,70.2574873000267,933.9651575191559
54,18,1,8.209998486563563e-05,55.79136470000958,55.791446799994446,838.4404807754172
55,18,2,7.24999699741602e-05,64.15336249995744,64.15343499992741,896.4223819168179
56,18,3,6.089999806135893e-05,81.75529320002533,81.7553541000234,897.4642716479284
57,19,1,8.239998714998364e-05,57.911223499977496,57.911305899964646,843.5790050670518
58,19,2,0.00012859998969361186,80.4769797999761,80.4771083999658,744.5723562006704
59,19,3,7.449998520314693e-05,60.6474175999756,60.6474920999608,752.0276839719173
60,20,1,7.959996582940221e-05,57.796936900005676,57.797016499971505,759.0373148611909
61,20,2,9.439996210858226e-05,66.43818359996658,66.43827799992869,797.7683688746706
62,20,3,0.00027469999622553587,44.446332999970764,44.44660769996699,787.3995573688383
63,21,1,0.00018820003606379032,43.754494599998,43.75468280003406,897.2298082604901
64,21,2,0.00026699999580159783,62.108290800009854,62.108557800005656,881.8678991098639
65,21,3,0.000222100003156811,70.90841219999129,70.90863429999445,935.2677069556389
66,22,1,7.619999814778566e-05,71.89859240001533,71.89866860001348,831.9112490132238
67,22,2,0.00030780001543462276,67.12022709997837,67.1205348999938,815.75079814438
68,22,3,6.710004527121782e-05,48.15876260004006,48.158829700085334,915.4965874050727
69,23,1,0.00010730000212788582,56.434883500041906,56.434990800044034,1011.384019050043
70,23,2,0.00010699999984353781,56.32968319999054,56.329790199990384,907.6303811040128
71,23,3,7.080001523718238e-05,80.4805236000102,80.48059440002544,908.2177992020228
72,24,1,9.409995982423425e-05,61.03703449998284,61.03712859994266,904.0899836937228
73,24,2,7.370003731921315e-05,50.91910130000906,50.91917500004638,825.5008855755866
74,24,3,7.539999205619097e-05,61.74796160002006,61.74803700001212,840.4852221987821
75,25,1,9.659997886046767e-05,79.13929929997539,79.13939589995425,869.8677332117696
76,25,2,7.03000114299357e-05,83.15696550003486,83.15703580004629,926.6282765259116
77,25,3,7.680000271648169e-05,55.26155180000933,55.261628600012045,925.0499654798616
78,26,1,0.0001710999640636146,49.00131019996479,49.001481299928855,857.2805871659663
79,26,2,0.00016240001423284411,58.42639609996695,58.426558499981184,831.7190130097423
80,26,3,0.0002038999809883535,52.84679549996508,52.84699939994607,827.2781975985713
81,27,1,7.579999510198832e-05,52.95728420000523,52.957360000000335,877.2610306485174
82,27,2,5.959998816251755e-05,74.12119330000132,74.12125289998949,775.4980088718453
83,27,3,8.239998714998364e-05,63.07262009999249,63.07270249997964,797.7513443358235
84,28,1,7.240002742037177e-05,77.34841669996968,77.3484890999971,802.3731137547708
85,28,2,5.570001667365432e-05,81.25113940000301,81.25119510001969,832.9783878335754
86,28,3,7.00999516993761e-05,51.999806399981026,51.999876499932725,840.0825911490692
87,29,1,8.399999933317304e-05,59.373050900001545,59.37313490000088,894.9431702909667
88,29,2,8.410000009462237e-05,87.16518780001206,87.16527190001216,864.5293171429088
89,29,3,8.58000130392611e-05,46.580684799992014,46.58077060000505,929.6402592932814
90,30,1,7.950002327561378e-05,57.60191080003278,57.60199030005606,802.0792148641017
91,30,2,7.509998977184296e-05,72.46724959998392,72.46732469997369,792.189047927085
92,30,3,0.000145500001963228,54.86769949999871,54.86784500000067,802.5066040571697
93,31,1,0.0001577000366523862,225.0394171999651,225.03957490000175,811.2515589917127
94,31,2,0.00011920003453269601,188.62867020000704,188.62878940004157,810.3640104359862
95,31,3,0.00017479999223724008,268.21696619997965,268.2171409999719,860.8871186318223
96,32,1,0.00012939999578520656,364.4641440999694,364.4642734999652,901.5794385843599
97,32,2,0.0001338999718427658,242.81329590000678,242.81342979997862,937.47261852982
98,32,3,0.00010539998766034842,347.51410299999407,347.5142083999817,847.2018263026257
99,33,1,0.00013470003614202142,251.0689820999978,251.06911680003395,839.4210006200861
100,33,2,0.0001181000261567533,211.58222979999846,211.58234790002462,835.2406891039257
101,33,3,0.00010959996143355966,273.9437847000081,273.94389429996954,879.8846335529481
102,34,1,0.0001503999810665846,247.62727330002235,247.62742370000342,898.7677244160607
103,34,2,0.00022869999520480633,167.13411270000506,167.13434140000027,917.6761754751643
104,34,3,0.00012100004823878407,297.1529315999942,297.15305260004243,808.7215385442593
105,35,1,0.00018319999799132347,276.277192599955,276.277375799953,935.392502901892
106,35,2,0.00016420002793893218,278.0155647000065,278.01572890003445,840.1158230601588
107,35,3,0.00020629999926313758,280.23381420003716,280.2340205000364,889.7741141207865
108,36,1,0.0005150999641045928,254.97602170001483,254.97653679997893,685.717622127056
109,36,2,0.00036290002753958106,293.6440103999921,293.64437330001965,682.9356327849596
110,36,3,0.0002883000415749848,227.1282350999536,227.12852339999517,728.3029979836733
111,37,1,0.00012939999578520656,221.56057769997278,221.56070709996857,951.2949374026184
112,37,2,0.00011139997513964772,290.79079900000943,290.79091039998457,980.8869060865919
113,37,3,0.00013420003233477473,183.23126940004295,183.23140360007528,938.2203083231959
114,38,1,9.839999256655574e-05,289.9816332999617,289.98173169995425,844.4930020868529
115,38,2,0.00021279999054968357,323.938152000017,323.93836480000755,822.6124665800155
116,38,3,0.00012919999426230788,304.24150100001134,304.2416302000056,827.4904344810112
117,39,1,0.00022470002295449376,303.22884670004714,303.2290714000701,894.5395475546928
118,39,2,0.00012260000221431255,430.10492399998475,430.10504659998696,857.7953304235997
119,39,3,0.00020809995476156473,248.6705924999551,248.67080059990985,844.8806655667763
120,40,1,0.00010819995077326894,220.71986130002188,220.71996949997265,849.971599852862
121,40,2,0.00011739996261894703,144.3726525999955,144.3727699999581,878.8586496038479
122,40,3,0.0001362999901175499,169.40319270000327,169.4033289999934,837.4180021288549
123,41,1,0.0003003000165335834,280.10660249996,280.1069027999765,796.4847016952031
124,41,2,0.0002093000221066177,284.60283839999465,284.60304770001676,700.6636766811771
125,41,3,0.00035339995520189404,282.5524640000076,282.5528173999628,829.8880977071082
126,42,1,0.0001829999964684248,268.0242994999862,268.0244824999827,903.0105308025054
127,42,2,9.630003478378057e-05,198.45002410002053,198.4501204000553,899.0519130806563
128,42,3,0.00011819996871054173,289.0202577000018,289.02037589997053,840.8853265286878
129,43,1,0.0001370999962091446,231.0196657999768,231.019802899973,851.7153245239408
130,43,2,9.520002640783787e-05,289.8753594000009,289.8754546000273,922.0878413205817
131,43,3,0.00015129998791962862,187.9384032000089,187.93855449999683,852.7065595730343
132,44,1,0.00010950001887977123,209.99697619996732,209.9970856999862,785.9352022418376
133,44,2,0.0001466000103391707,218.73744010005612,218.73758670006646,856.0557618069473
134,44,3,0.00012400001287460327,271.6073949999991,271.60751900001196,776.5120955169284
